department,municipality,crop,yield_t_ha,relative_yield,avg_temperature,total_precipitation,pest_alert,pest_name,species,year,season,climate_risk,category_temp,category_rain
5,47,0,0.35238095238095235,0.41182399706602857,0.3718596191184469,0.7601489603698894,0,2,0,1,0,0,0,0
2,2,1,0.6412698412698412,0.7752211819052848,0.3228621976574866,0.7953745891167685,0,2,0,3,1,0,0,0
2,4,6,0.38730158730158726,0.5047128427749701,0.49959983630583427,0.4456087181147783,0,1,2,0,1,0,1,0
6,6,4,0.0,0.0217300874231669,0.887844856994958,0.5500565690167338,0,2,0,5,0,0,1,0
6,10,4,0.5047619047619046,0.6673097826361946,0.7062188736615447,0.7849849405396583,0,2,0,0,0,0,1,0
1,15,0,0.37142857142857133,0.4027210499144731,0.42511623208878824,0.0,0,2,0,4,1,0,0,0
2,16,5,0.6158730158730158,0.8363264466876961,0.3557878588117651,0.2836449415924456,0,2,0,1,0,0,0,0
5,18,0,0.3841269841269841,0.4486629034271624,0.4238938044177267,0.26681131444109507,0,2,0,3,1,0,0,0
5,19,4,0.7428571428571428,0.7996872064735894,0.5624971020891163,0.708605385023577,0,2,0,2,1,0,1,0
2,20,2,0.346031746031746,0.5091061733114648,0.6444268055376945,0.5136197087793226,0,2,0,0,0,0,1,0
7,21,0,0.2507936507936508,0.2313866150852594,0.01726266913839769,0.404977750041164,0,2,0,1,0,0,0,0
3,25,2,0.1111111111111111,0.1573271042176441,0.6950954244255083,0.7488112280910331,1,2,0,1,0,0,1,0
4,26,6,0.346031746031746,0.5709897424910448,0.41624956471077734,0.7178879741508677,0,1,2,3,1,0,0,0
4,27,0,0.0888888888888889,0.12907562778327716,0.41624956471077734,0.7178879741508677,0,2,0,3,1,0,0,0
6,28,7,0.05714285714285716,0.07142682853019697,0.4481509763559117,0.5499049270183036,0,0,1,1,1,0,0,0
6,29,4,0.42539682539682544,0.5658035412504984,0.5496004039515352,0.4160850014094928,0,2,0,4,1,0,1,0
4,31,1,0.03492063492063491,0.06789026548886548,0.6619823336283668,0.5170924357939253,0,2,0,0,1,0,1,0
2,32,4,0.7238095238095237,1.0,0.21408436920474916,0.45472433571502524,0,2,0,1,1,0,0,0
4,39,3,0.0,0.014664687790751835,0.6392935404450437,0.6496326542644022,1,3,3,1,0,0,1,0
6,40,0,0.09206349206349207,0.18329696168997342,0.46203619146303954,0.9078677352889164,1,2,0,2,1,0,1,0
7,41,7,0.2317460317460317,0.27733759222116117,0.01726266913839769,0.404977750041164,0,0,1,1,0,0,0,0
7,45,3,0.2698412698412699,0.35461330535407287,0.4649809783243084,0.7987971854564409,1,3,3,3,0,0,1,0
5,6,3,0.4634920634920634,0.7134649449354634,0.3718596191184469,0.7601489603698894,0,3,3,1,0,0,0,0
5,7,5,0.746031746031746,0.9621456311304575,0.5528004402808602,0.822774199024777,0,2,0,0,0,0,1,0
1,10,5,0.6285714285714286,0.8620247938203427,0.42511623208878824,0.0,0,2,0,4,1,0,0,0
6,11,6,0.3936507936507936,0.6730696716822666,0.27779167553221207,0.6678790815982287,0,1,2,3,0,0,0,0
7,13,1,0.16825396825396827,0.2420109799212938,0.5213789182796438,1.0,1,2,0,4,0,0,1,0
7,17,5,0.10793650793650794,0.1274909756186314,0.5213789182796438,1.0,1,2,0,4,0,0,1,0
6,18,2,0.19365079365079368,0.24873156815873856,0.4305383431834624,0.4639636387643966,0,2,0,0,1,0,0,0
0,21,0,0.5206349206349207,0.6515739763679235,0.4452000546624637,0.3018125163937082,0,2,0,1,0,0,0,0
2,22,6,0.49523809523809526,0.6403165526365319,0.49959983630583427,0.4456087181147783,0,1,2,0,1,0,1,0
6,24,1,0.5746031746031746,0.7809216758922047,0.7062188736615447,0.7849849405396583,0,2,0,0,0,0,1,0
7,25,6,0.15238095238095234,0.25090626771308655,0.16124039153547898,0.6075689932475568,0,1,2,2,1,0,0,0
1,26,7,0.11746031746031743,0.2121541656403814,0.3790883422752982,0.786815128401706,0,0,1,3,1,0,0,0
3,28,3,0.6285714285714286,0.9225063700040277,0.4337600083806423,0.7469683148991253,0,3,3,4,1,0,0,0
0,31,4,0.7619047619047619,0.990556165491046,0.4452000546624637,0.3018125163937082,0,2,0,1,0,0,0,0
5,35,2,0.580952380952381,0.7192939858904709,0.5528004402808602,0.822774199024777,0,2,0,0,0,0,1,0
7,37,2,0.6285714285714286,0.7707354147680929,0.01726266913839769,0.404977750041164,0,2,0,1,0,0,0,0
1,38,5,0.4444444444444444,0.6180255318373711,0.22556788515457793,0.5706486180467323,0,2,0,2,0,0,0,0
0,39,0,0.17142857142857143,0.2234702338970058,0.5396335844983531,0.8038572700800248,1,2,0,1,1,0,1,0
0,43,7,0.31746031746031744,0.45450073764725185,0.38740471355727557,0.49918353191459097,0,0,1,0,1,0,0,0
4,0,1,0.031746031746031744,0.06380546777022458,0.6619823336283668,0.5170924357939253,0,2,0,0,1,0,1,0
0,1,2,0.5555555555555555,0.746774668749568,0.30062990502915987,0.5890303818252463,0,2,0,5,0,0,0,0
7,23,7,0.13333333333333336,0.16175044088253523,0.2784766362864808,0.15244946660718028,0,0,1,1,1,0,0,0
5,48,7,0.35238095238095235,0.37999579024916463,0.3718596191184469,0.7601489603698894,0,0,1,1,0,0,0,0
7,49,2,0.1777777777777778,0.2256284428466527,0.5025896711229967,0.546560781687683,0,2,0,0,0,0,1,0
7,3,6,0.5746031746031746,0.837448024724867,0.2784766362864808,0.15244946660718028,0,1,2,1,1,0,0,0
5,4,5,0.726984126984127,0.9380734621519589,0.459852258623342,0.27231617103819517,0,2,0,2,0,0,1,0
0,5,1,0.8158730158730158,0.8967687564064546,0.30062990502915987,0.5890303818252463,0,2,0,5,0,0,0,0
4,8,5,0.0222222222222222,0.053538677406665125,0.3172110349996702,0.6573678867414552,0,2,0,4,0,0,0,0
0,10,3,0.6285714285714286,0.8137005890963828,0.685746877129426,0.758885044141242,0,3,3,2,1,0,1,0
3,11,4,0.5619047619047619,0.6961031777899037,0.25775801026777145,0.4622753323838902,0,2,0,2,0,0,0,0
5,14,0,0.5968253968253967,0.6954835760467587,0.47879960016522105,0.3472416804285112,0,2,0,0,1,0,1,0
0,15,7,0.3587301587301587,0.5096019425068598,0.685746877129426,0.758885044141242,1,0,1,2,1,0,1,0
6,18,3,0.438095238095238,0.5150860367826978,0.27779167553221207,0.6678790815982287,0,3,3,3,0,0,0,0
4,25,0,0.3841269841269841,0.4991178861323762,0.49742583043358923,0.6987841617338155,1,2,0,4,1,0,1,0
0,27,3,0.2825396825396825,0.37638951932032516,0.4452000546624637,0.3018125163937082,0,3,3,1,0,0,0,0
0,30,7,0.009523809523809545,0.0433609783101766,0.07033308036035546,0.6657032642628771,0,0,1,3,1,0,0,0
5,33,0,0.3587301587301587,0.4191917783382554,0.3718596191184469,0.7601489603698894,0,2,0,1,0,0,0,0
2,39,1,0.35238095238095235,0.4298171123415173,0.6444268055376945,0.5136197087793226,0,2,0,0,0,0,1,0
4,40,1,0.2698412698412699,0.370165296668287,0.709457062776405,0.584343178896467,0,2,0,3,0,0,1,0
0,1,2,0.07619047619047617,0.12394526128838215,0.6433216078782618,0.6578610714336488,1,2,0,4,1,0,1,0
4,11,3,0.5682539682539682,0.7161552454282906,0.6392935404450437,0.6496326542644022,0,3,3,1,0,0,1,0
1,13,0,0.006349206349206354,0.0005629888054292653,0.3289872047246103,0.3059536353880681,0,2,0,0,1,0,0,0
5,15,7,0.53015873015873,0.5752229852395612,0.5624971020891163,0.708605385023577,1,0,1,2,1,0,1,0
1,16,7,0.5523809523809524,0.8317036927143944,0.374329448620796,0.6034339182502055,0,0,1,1,1,0,0,0
2,18,5,0.073015873015873,0.1231661516543249,0.49959983630583427,0.4456087181147783,0,2,0,0,1,0,1,0
1,21,5,0.06349206349206346,0.11319947256225757,1.0,0.7271951344329128,1,2,0,3,0,0,1,0
7,24,5,0.37777777777777777,0.43994022004937927,0.6982831263972971,0.6525557646132096,1,2,0,5,0,0,1,0
5,32,2,0.0888888888888889,0.12019810995914934,0.351896090491425,0.799437250260155,0,2,0,4,0,0,0,0
5,37,0,0.31111111111111106,0.3639334187965547,0.5528004402808602,0.822774199024777,1,2,0,0,0,0,1,0
0,12,0,0.6984126984126985,0.8695176998076635,0.4452000546624637,0.3018125163937082,0,2,0,1,0,0,0,0
4,23,7,0.6190476190476191,0.9571512907073625,0.39865589112227084,0.5821611754539173,0,0,1,2,0,0,0,0
4,46,4,0.02539682539682539,0.11558337339772332,0.39865589112227084,0.5821611754539173,0,2,0,2,0,0,0,0
6,48,2,0.7333333333333333,0.9073115122685029,0.7062188736615447,0.7849849405396583,0,2,0,0,0,0,1,0
3,2,5,0.34285714285714286,0.39511520584391613,0.4519382782652528,0.6350241154309053,0,2,0,1,1,0,0,0
6,13,2,0.2571428571428572,0.3262115615834166,0.47322884726648873,0.24817961992934734,0,2,0,4,0,0,1,0
5,15,1,0.13650793650793652,0.13896824414044442,0.5126087085461508,0.33965023527493443,0,2,0,3,0,0,1,0
2,17,4,0.6095238095238095,0.8470281790196543,0.6444268055376945,0.5136197087793226,0,2,0,0,0,0,1,0
0,22,5,0.7746031746031745,0.9816796043179279,0.685746877129426,0.758885044141242,0,2,0,2,1,0,1,0
0,24,0,0.6952380952380952,0.8656258476033825,0.07033308036035546,0.6657032642628771,0,2,0,3,1,0,0,0
0,25,4,0.07936507936507936,0.12177930142055168,0.4452000546624637,0.3018125163937082,0,2,0,1,0,0,0,0
6,28,6,0.5333333333333333,0.8891127231152647,0.803367717307867,0.7721710878902828,0,1,2,2,0,0,1,0
6,39,5,0.6380952380952379,0.8733321022168343,0.5496004039515352,0.4160850014094928,0,2,0,4,1,0,1,0
0,40,6,0.53015873015873,0.7466336980562873,0.4452000546624637,0.3018125163937082,0,1,2,1,0,0,0,0
2,1,1,0.21587301587301583,0.2666042003498468,0.6444268055376945,0.5136197087793226,0,2,0,0,0,0,1,0
0,23,7,0.5936507936507937,0.8232549547846284,0.38740471355727557,0.49918353191459097,0,0,1,0,1,0,0,0
7,34,0,0.3142857142857143,0.2953663066253345,0.6982831263972971,0.6525557646132096,1,2,0,5,0,0,1,0
2,46,0,0.06666666666666665,0.08730334669593334,0.3778700940245816,0.9858949486539306,0,2,0,2,0,0,0,0
4,47,1,0.07619047619047617,0.12099263583119627,0.6619823336283668,0.5170924357939253,0,2,0,0,1,0,1,0
5,48,1,0.7365079365079364,0.7898001889077412,0.5825428175581671,0.861535160909459,0,2,0,4,1,0,1,0
7,3,4,0.2825396825396825,0.4885603323991634,0.5146344897496444,0.5831787423675747,0,2,0,0,1,0,1,0
7,7,7,0.5555555555555555,0.6576566063030914,0.01726266913839769,0.404977750041164,0,0,1,1,0,0,0,0
2,10,0,0.08571428571428572,0.11000073334755242,0.21408436920474916,0.45472433571502524,0,2,0,1,1,0,0,0
6,13,1,0.657142857142857,0.8892217012266252,0.46203619146303954,0.9078677352889164,0,2,0,2,1,0,1,0
4,18,3,0.1777777777777778,0.2341254209064065,0.2605319881203014,0.5780520484605312,0,3,3,2,1,0,0,0
1,19,6,0.6190476190476191,0.9193044261443442,0.3289872047246103,0.3059536353880681,0,1,2,0,1,0,0,0
6,26,3,0.5238095238095237,0.6150963967163943,0.4481509763559117,0.5499049270183036,0,3,3,1,1,0,0,0
3,27,6,0.19682539682539685,0.30254152267145296,0.25775801026777145,0.4622753323838902,0,1,2,2,0,0,0,0
1,28,1,0.5873015873015873,0.8800277819636095,0.3289872047246103,0.3059536353880681,0,2,0,0,1,0,0,0
3,33,0,0.02539682539682539,0.026712729250846973,0.6950954244255083,0.7488112280910331,1,2,0,1,0,0,1,0
0,35,7,0.2825396825396825,0.4078766412275834,0.5490927667582532,0.38308639215389473,0,0,1,3,0,0,1,0
0,36,2,0.23809523809523808,0.33430486248388214,0.40754706711259203,0.332479822075868,0,2,0,4,0,0,0,0
2,37,6,0.28888888888888886,0.38107416613648715,0.21408436920474916,0.45472433571502524,0,1,2,1,1,0,0,0
0,43,0,0.4666666666666667,0.5854124888951454,0.5490927667582532,0.38308639215389473,0,2,0,3,0,0,1,0
7,0,6,0.11746031746031743,0.20239529532865355,0.01726266913839769,0.404977750041164,0,1,2,1,0,0,0,0
6,1,5,0.5714285714285713,0.785097423137686,0.887844856994958,0.5500565690167338,0,2,0,5,0,0,1,0
0,46,6,0.14285714285714285,0.2249481524555936,0.731779196326154,0.9031034395681923,1,1,2,2,0,0,1,0
1,48,6,0.10158730158730156,0.18707727551867545,0.22556788515457793,0.5706486180467323,0,1,2,2,0,0,0,0
5,3,7,0.10158730158730156,0.1045859973162839,0.4238938044177267,0.26681131444109507,0,0,1,3,1,0,0,0
4,5,7,0.6158730158730158,0.952504622601013,0.5488261328080419,0.7511705280330245,0,0,1,0,0,0,1,0
6,7,0,0.5365079365079365,0.8293869615045029,0.5496004039515352,0.4160850014094928,0,2,0,4,1,0,1,0
2,11,6,0.6444444444444444,0.8277687397981026,0.4321475105997541,0.7595012887024524,0,1,2,4,0,0,0,0
6,15,4,0.5142857142857143,0.6794905316024781,0.46203619146303954,0.9078677352889164,0,2,0,2,1,0,1,0
5,16,6,0.18095238095238098,0.257382247036251,0.47879960016522105,0.3472416804285112,0,1,2,0,1,0,1,0
0,20,7,0.6507936507936507,0.8995489307440856,0.40754706711259203,0.332479822075868,0,0,1,4,0,0,0,0
4,25,0,0.019047619047619063,0.04153874946413544,0.5488261328080419,0.7511705280330245,1,2,0,0,0,0,1,0
2,26,4,0.20634920634920628,0.3073775883389902,0.3228621976574866,0.7953745891167685,0,2,0,3,1,0,0,0
0,31,0,0.09523809523809523,0.13006578099426017,0.5396335844983531,0.8038572700800248,1,2,0,1,1,0,1,0
7,38,4,0.16825396825396827,0.3150758849250196,0.5025896711229967,0.546560781687683,0,2,0,0,0,0,1,0
7,45,0,0.6349206349206349,0.6184637489027139,0.3313278110071547,0.7912312142913782,0,2,0,3,1,0,0,0
1,2,4,0.0222222222222222,0.06526469768507834,0.37407641364350663,0.833010097580444,0,2,0,5,0,0,0,0
5,3,4,0.10793650793650794,0.10886354321879024,0.459852258623342,0.27231617103819517,0,2,0,2,0,0,1,0
4,7,4,0.4539682539682539,0.806564042030535,0.33189783751439794,0.39783538053412837,0,2,0,5,0,0,0,0
7,10,5,0.2571428571428572,0.3002570284215156,0.01726266913839769,0.404977750041164,0,2,0,1,0,0,0,0
5,17,6,0.5079365079365079,0.6796482112007471,0.9391480225458171,0.6776426206665676,0,1,2,1,1,0,1,0
4,18,3,0.3206349206349206,0.4104777957314859,0.6619823336283668,0.5170924357939253,0,3,3,0,1,0,1,0
0,19,1,0.146031746031746,0.15582806252945972,0.6433216078782618,0.6578610714336488,1,2,0,4,1,0,1,0
0,26,7,0.6857142857142857,0.9461730271637541,0.40754706711259203,0.332479822075868,0,0,1,4,0,0,0,0
4,40,2,0.7206349206349206,0.7696742881766966,0.2605319881203014,0.5780520484605312,0,2,0,2,1,0,0,0
0,0,5,0.2634920634920635,0.3448194616436059,0.6268451232587697,0.3592886431729374,0,2,0,0,0,0,1,0
2,1,6,0.6857142857142857,0.8796172170981118,0.49959983630583427,0.4456087181147783,0,1,2,0,1,0,1,0
5,45,2,0.0380952380952381,0.05835595502430324,0.5825428175581671,0.861535160909459,1,2,0,4,1,0,1,0
2,47,7,0.073015873015873,0.11021089433506745,0.6444268055376945,0.5136197087793226,0,0,1,0,0,0,1,0
0,48,7,0.6698412698412698,0.9249802560639047,0.38740471355727557,0.49918353191459097,0,0,1,0,1,0,0,0
2,2,5,0.3206349206349206,0.4484673388625293,0.22150118839545296,0.7776249903183627,0,2,0,3,0,0,0,0
0,14,3,0.2952380952380952,0.3924376319726576,0.5396335844983531,0.8038572700800248,1,3,3,1,1,0,1,0
7,15,7,0.6253968253968254,0.7396861975756647,0.5025896711229967,0.546560781687683,0,0,1,0,0,0,1,0
1,18,5,0.6476190476190476,0.8872660967840984,0.42511623208878824,0.0,0,2,0,4,1,0,0,0
1,20,4,0.24444444444444446,0.36804182948036357,1.0,0.7271951344329128,1,2,0,3,0,0,1,0
2,26,0,0.10476190476190472,0.13269811999917155,0.4321475105997541,0.7595012887024524,0,2,0,4,0,0,0,0
0,29,6,0.565079365079365,0.7936709193809401,0.6433216078782618,0.6578610714336488,0,1,2,4,1,0,1,0
7,32,2,0.27301587301587305,0.340791887618788,0.34040153197208856,0.4789263338995875,0,2,0,2,0,0,0,0
5,41,7,0.7714285714285715,0.8401741784408137,0.5624971020891163,0.708605385023577,0,0,1,2,1,0,1,0
3,43,2,0.23492063492063492,0.31268910990080767,0.2216259032042922,0.6587873196191056,0,2,0,3,0,0,0,0
2,1,5,0.292063492063492,0.41093258649235187,0.3557878588117651,0.2836449415924456,0,2,0,1,0,0,0,0
7,46,4,0.3206349206349206,0.5463884815572114,0.5025896711229967,0.546560781687683,0,2,0,0,0,0,1,0
6,47,6,0.47619047619047616,0.8007314748017654,0.4305383431834624,0.4639636387643966,0,1,2,0,1,0,0,0
6,48,4,0.43174603174603177,0.573924040561354,0.4481509763559117,0.5499049270183036,0,2,0,1,1,0,0,0
1,6,7,0.6253968253968254,0.9357156571136811,0.22556788515457793,0.5706486180467323,0,0,1,2,0,0,0,0
5,7,4,0.20634920634920628,0.2159412110232842,0.5624971020891163,0.708605385023577,1,2,0,2,1,0,1,0
2,9,0,0.6253968253968254,0.7530933551434255,0.22150118839545296,0.7776249903183627,0,2,0,3,0,0,0,0
7,11,5,0.5619047619047619,0.6531408809550661,0.5146344897496444,0.5831787423675747,0,2,0,0,1,0,1,0
2,18,0,0.10476190476190472,0.13269811999917155,0.21408436920474916,0.45472433571502524,0,2,0,1,1,0,0,0
2,20,4,0.3079365079365079,0.44335254032151983,0.22150118839545296,0.7776249903183627,0,2,0,3,0,0,0,0
4,21,6,0.24761904761904763,0.42432033196892305,0.5488261328080419,0.7511705280330245,1,1,2,0,0,0,1,0
0,24,4,0.24444444444444446,0.33190207784690395,0.731779196326154,0.9031034395681923,1,2,0,2,0,0,1,0
4,25,5,0.3079365079365079,0.42430879228280804,0.49742583043358923,0.6987841617338155,1,2,0,4,1,0,1,0
1,29,4,0.657142857142857,0.930342217100179,0.42511623208878824,0.0,0,2,0,4,1,0,0,0
5,37,1,0.7206349206349206,0.772582412591146,0.5528004402808602,0.822774199024777,0,2,0,0,0,0,1,0
0,38,4,0.2825396825396825,0.38039194932990816,0.731779196326154,0.9031034395681923,1,2,0,2,0,0,1,0
6,40,1,0.6380952380952379,0.8642293876879128,0.803367717307867,0.7721710878902828,0,2,0,2,0,0,1,0
7,41,0,0.7587301587301587,0.7432241474058606,0.5025896711229967,0.546560781687683,0,2,0,0,0,0,1,0
1,43,3,0.3841269841269841,0.533643147940179,0.374329448620796,0.6034339182502055,0,3,3,1,1,0,0,0
5,44,5,0.5746031746031746,0.7454961103239703,0.459852258623342,0.27231617103819517,0,2,0,2,0,0,1,0
4,34,2,0.7206349206349206,0.7696742881766966,0.6392935404450437,0.6496326542644022,0,2,0,1,0,0,1,0
4,48,0,0.13015873015873014,0.18080196497186082,0.5488261328080419,0.7511705280330245,1,2,0,0,0,0,1,0
5,49,1,0.2507936507936508,0.26293623361992957,0.5126087085461508,0.33965023527493443,0,2,0,3,0,0,1,0
5,2,7,0.7015873015873015,0.763477780408872,0.4238938044177267,0.26681131444109507,0,0,1,3,1,0,0,0
3,5,4,0.4539682539682539,0.5646885985533556,0.33046637083149655,0.6182528639898939,0,2,0,2,1,0,0,0
1,10,7,0.6158730158730158,0.9221488791485566,0.5189155089769342,0.6667353309890451,0,0,1,2,1,0,1,0
0,13,6,0.657142857142857,0.9176781392368427,0.5490927667582532,0.38308639215389473,0,1,2,3,0,0,1,0
6,14,5,0.6031746031746031,0.8271139369848997,0.887844856994958,0.5500565690167338,0,2,0,5,0,0,1,0
6,15,0,0.48888888888888893,0.7601630329529461,0.4305383431834624,0.4639636387643966,0,2,0,0,1,0,0,0
7,17,3,0.25396825396825395,0.33476531643917296,0.6982831263972971,0.6525557646132096,1,3,3,5,0,0,1,0
5,28,5,0.492063492063492,0.6411833780838097,0.9391480225458171,0.6776426206665676,0,2,0,1,1,0,1,0
6,33,7,0.7999999999999999,0.9410438636412382,0.4305383431834624,0.4639636387643966,0,0,1,0,1,0,0,0
1,40,4,0.031746031746031744,0.07824086047630482,0.5189155089769342,0.6667353309890451,1,2,0,2,1,0,1,0
5,42,5,0.14920634920634918,0.207884336470835,0.5624971020891163,0.708605385023577,1,2,0,2,1,0,1,0
5,44,3,0.4571428571428571,0.7043348700346095,0.4238938044177267,0.26681131444109507,0,3,3,3,1,0,0,0
3,0,1,0.5746031746031746,0.7198117175570734,0.6950954244255083,0.7488112280910331,0,2,0,1,0,0,1,0
7,12,1,0.2698412698412699,0.3735196013642512,0.34040153197208856,0.4789263338995875,0,2,0,2,0,0,0,0
2,45,5,0.4634920634920634,0.6361411007134163,0.4321475105997541,0.7595012887024524,0,2,0,4,0,0,0,0
4,47,6,0.4793650793650792,0.7697031373919841,0.33189783751439794,0.39783538053412837,0,1,2,5,0,0,0,0
2,11,1,0.46984126984126984,0.5702561296366753,0.3557878588117651,0.2836449415924456,0,2,0,1,0,0,0,0
7,14,2,0.3936507936507936,0.48666558433015916,0.5025896711229967,0.546560781687683,0,2,0,0,0,0,1,0
4,15,7,0.012698412698412709,0.06963768239463894,0.6392935404450437,0.6496326542644022,1,0,1,1,0,0,1,0
7,17,0,0.18095238095238098,0.1610089543911767,0.4649809783243084,0.7987971854564409,1,2,0,3,0,0,1,0
3,20,3,0.326984126984127,0.49968406069570503,0.10147258121009717,0.15845704556450713,0,3,3,3,1,0,0,0
0,21,2,0.584126984126984,0.7838969513134796,0.07033308036035546,0.6657032642628771,0,2,0,3,1,0,0,0
3,22,7,0.05714285714285716,0.10301548151499976,0.4519382782652528,0.6350241154309053,0,0,1,1,1,0,0,0
3,25,6,0.6984126984126985,0.9850788355920705,0.10147258121009717,0.15845704556450713,0,1,2,3,1,0,0,0
3,29,3,0.05079365079365081,0.11246784059229373,0.33046637083149655,0.6182528639898939,0,3,3,2,1,0,0,0
0,31,3,0.7746031746031745,0.9982538845982054,0.6433216078782618,0.6578610714336488,0,3,3,4,1,0,1,0
6,35,6,0.3904761904761904,0.6681596023315167,0.7062188736615447,0.7849849405396583,0,1,2,0,0,0,1,0
1,36,2,0.6444444444444444,0.8056302045004351,0.374329448620796,0.6034339182502055,0,2,0,1,1,0,0,0
5,41,7,0.12698412698412698,0.13247559660062616,0.3997887788662027,0.8761515822339954,0,0,1,5,0,0,0,0
5,0,2,0.7206349206349206,0.8893599119612976,0.5624971020891163,0.708605385023577,0,2,0,2,1,0,1,0
6,23,0,0.19365079365079368,0.33097467593329444,0.803367717307867,0.7721710878902828,1,2,0,2,0,0,1,0
5,45,3,0.08253968253968255,0.16566045088422546,0.5126087085461508,0.33965023527493443,0,3,3,3,0,0,1,0
7,47,1,0.5015873015873016,0.6735236440309976,0.2784766362864808,0.15244946660718028,0,2,0,1,1,0,0,0
7,7,6,0.4666666666666667,0.6875050191729832,0.4649809783243084,0.7987971854564409,0,1,2,3,0,0,1,0
6,15,2,0.073015873015873,0.10151958065184993,0.4305383431834624,0.4639636387643966,0,2,0,0,1,0,0,0
4,20,2,0.7650793650793651,0.8177370808458263,0.3172110349996702,0.6573678867414552,0,2,0,4,0,0,0,0
3,22,6,0.16825396825396827,0.263662814973443,0.4337600083806423,0.7469683148991253,0,1,2,4,1,0,0,0
2,24,5,0.565079365079365,0.7695979980296026,0.21408436920474916,0.45472433571502524,0,2,0,1,1,0,0,0
7,27,4,0.5904761904761904,0.9560045380933844,0.2784766362864808,0.15244946660718028,0,2,0,1,1,0,0,0
0,29,4,0.7047619047619048,0.9178213582665395,0.07033308036035546,0.6657032642628771,0,2,0,3,1,0,0,0
5,30,3,0.3079365079365079,0.4897781098645413,0.4238938044177267,0.26681131444109507,0,3,3,3,1,0,0,0
6,31,6,0.47619047619047616,0.8007314748017654,0.27779167553221207,0.6678790815982287,0,1,2,3,0,0,0,0
3,35,0,0.15873015873015872,0.1773298884432787,0.6950954244255083,0.7488112280910331,1,2,0,1,0,0,1,0
1,38,0,0.7587301587301587,0.8293582973518936,0.0,0.324594266405283,0,2,0,4,0,0,0,0
1,42,6,0.6603174603174603,0.9777029105500723,1.0,0.7271951344329128,0,1,2,3,0,0,1,0
1,44,7,0.1746031746031746,0.29355483343112754,0.3289872047246103,0.3059536353880681,0,0,1,0,1,0,0,0
5,0,3,0.0222222222222222,0.07892473932611274,0.5624971020891163,0.708605385023577,1,3,3,2,1,0,1,0
0,12,1,0.7015873015873015,0.770352334702323,0.5396335844983531,0.8038572700800248,0,2,0,1,1,0,1,0
2,34,5,0.5523809523809524,0.7529158858650795,0.21408436920474916,0.45472433571502524,0,2,0,1,1,0,0,0
6,47,1,0.42539682539682544,0.5851485531722904,0.803367717307867,0.7721710878902828,0,2,0,2,0,0,1,0
6,49,4,0.48888888888888893,0.6470085343590553,0.5496004039515352,0.4160850014094928,0,2,0,4,1,0,1,0
1,2,5,0.6222222222222221,0.8536110261657575,0.374329448620796,0.6034339182502055,0,2,0,1,1,0,0,0
4,6,5,0.2952380952380952,0.407830120510535,0.5488261328080419,0.7511705280330245,1,2,0,0,0,0,1,0
5,7,1,0.7428571428571428,0.7966872994343791,0.3997887788662027,0.8761515822339954,0,2,0,5,0,0,0,0
5,9,2,0.653968253968254,0.8081920836093123,0.459852258623342,0.27231617103819517,0,2,0,2,0,0,1,0
6,18,1,0.4634920634920634,0.6351331802497152,0.4481509763559117,0.5499049270183036,0,2,0,1,1,0,0,0
0,20,3,0.7396825396825397,0.9541215748042913,0.38740471355727557,0.49918353191459097,0,3,3,0,1,0,0,0
4,21,1,0.031746031746031744,0.06380546777022458,0.41624956471077734,0.7178879741508677,0,2,0,3,1,0,0,0
5,24,0,0.4095238095238095,0.47813402851606956,0.459852258623342,0.27231617103819517,0,2,0,2,0,0,1,0
5,29,3,0.6158730158730158,0.9325867425559586,0.3718596191184469,0.7601489603698894,0,3,3,1,0,0,0,0
5,31,3,0.48571428571428565,0.7454202070884524,0.47879960016522105,0.3472416804285112,0,3,3,0,1,0,1,0
6,35,6,0.4476190476190476,0.7565408506450159,0.803367717307867,0.7721710878902828,0,1,2,2,0,0,1,0
2,36,3,0.009523809523809545,0.02403958722717181,0.3228621976574866,0.7953745891167685,0,3,3,3,1,0,0,0
2,37,2,0.29841269841269835,0.4439751762680978,0.8847428159183348,0.7746451710045479,1,2,0,5,0,0,1,0
2,39,4,0.04444444444444445,0.09066750861683379,0.21408436920474916,0.45472433571502524,0,2,0,1,1,0,0,0
6,41,7,0.2634920634920635,0.3129871160610417,0.46203619146303954,0.9078677352889164,1,0,1,2,1,0,1,0
1,42,4,0.2571428571428572,0.3853433798686656,0.16586759923958816,0.2871568353134357,0,2,0,0,0,0,0,0
3,0,2,0.4634920634920634,0.5995112742389559,0.25775801026777145,0.4622753323838902,0,2,0,2,0,0,0,0
3,1,6,0.5460317460317461,0.7777257278693513,0.2216259032042922,0.6587873196191056,0,1,2,3,0,0,0,0
5,12,1,0.7047619047619048,0.7553646362745509,0.351896090491425,0.799437250260155,0,2,0,4,0,0,0,0
7,48,5,0.08253968253968255,0.09808398790750214,0.5025896711229967,0.546560781687683,0,2,0,0,0,0,1,0
5,49,2,0.3746031746031746,0.4680602314676586,0.351896090491425,0.799437250260155,0,2,0,4,0,0,0,0
2,4,7,0.2698412698412699,0.3577805376277271,0.22150118839545296,0.7776249903183627,0,0,1,3,0,0,0,0
5,18,4,0.526984126984127,0.5648071609669577,0.5126087085461508,0.33965023527493443,0,2,0,3,0,0,1,0
3,25,5,0.3936507936507936,0.4534845831798292,0.10147258121009717,0.15845704556450713,0,2,0,3,1,0,0,0
